property_id,lat,lng,addr_street,suburb,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
20038,-37.800276,144.971481,123 Barkly Street,CARLTON,STRATHBOGIE,19843,1.205,2,1,0,0,0,0
10993,-37.7941187,144.9206134,99 Westbourne Road,KENSINGTON,SOUTH GIPPSLAND,20026,0.738,not available,0,2,0,0,0
68503,-37.859924,145.026404,37 Barkly Avenue,ARMADALE,BRIMBANK,19945,0.732,15,1,77,34,21,12
45634,-37.678545,145.11454,11 Paphos Court,PLENTY,NILLUMBIK,19985,2.879,46,1,4,1,1,1
94280,-37.959751,145.081969,11 St Georges Crescent,HEATHERTON,SOUTH GIPPSLAND,19866,2.523,40,1,2,0,0,0
83566,-37.84999,145.005331,16 Westbourne Street,PRAHRAN,BOROONDARA,19947,0.662,12,1,12,3,2,1
69942,-37.866047,145.07671,32 Highgate Grove,ASHBURTON,DAREBIN,19847,0.362,28,1,41,21,15,8
61325,-37.827533,145.224104,15 Hammond Street,RINGWOOD,MACEDON RANGES,19902,1.364,35,1,1,1,1,0
31992,-37.740803,145.019822,16 Marjorie Street,PRESTON,BOROONDARA,20012,1.714,35,1,12,3,2,1
43739,-37.705441,145.080028,35 Bungay Street,WATSONIA,MANNINGHAM,19984,0.697,42,1,11,6,4,2
85570,-37.8894424,145.0141144,369 Kooyong Road,ELSTERNWICK,MORELAND,19953,1.188,not available,0,111,50,47,25
66514,-37.780354,145.333407,56 Blackburn Road,MOOROOLBARK,WEST WIMMERA,19877,1.91,46,1,0,0,0,0
80464,-38.00488,145.14602,7 Parade  Avenue,KEYSBOROUGH,KINGSTON,19862,4.576,51,1,13,4,2,1
97101,-38.002048,145.287763,92 Emily Drive,HALLAM,GLEN EIRA,19885,2.351,50,1,15,4,2,1
91694,-37.984975,145.046689,5 Bellaire Court,BEAUMARIS,TOWONG,19865,1.656,43,1,0,0,0,0
13799,-37.753066,144.928174,129 Primrose Street,ESSENDON,NILLUMBIK,20036,0.91,19,1,4,1,1,1
62063,-37.7968368,145.2389679,5 Panfield Avenue,RINGWOOD,MACEDON RANGES,19879,1.95,38,1,1,1,1,0
79033,-37.938312,145.173479,39 Phillip Avenue,SPRINGVALE,GREATER BENDIGO,19913,2.153,35,1,0,0,0,0
85920,-37.909807,144.990123,1/32 Grosvenor Street,BRIGHTON,HUME,19951,0.803,not available,0,332,214,155,80
75603,-37.901904,145.09667,10 Heath Avenue,OAKLEIGH,WANGARATTA,19917,0.753,25,1,0,0,0,0
79211,-37.961599,145.162458,55 Peter Street,SPRINGVALE,GREATER BENDIGO,19891,0.567,37,1,0,0,0,0
24444,-37.704072,144.976274,5 Elsa Street,FAWKNER,MONASH,19961,1.577,29,1,16,4,3,2
16575,-37.7106972,144.9397278,15 Neil Street,HADFIELD,WYNDHAM,20033,1.793,26,1,99,43,33,20
34080,-37.731326,145.026698,18A Newton Street,RESERVOIR,EAST GIPPSLAND,20011,2.129,37,1,1,0,0,0
66196,-37.784248,145.333342,3 Saxon Drive,MOOROOLBARK,WEST WIMMERA,19877,1.841,46,1,0,0,0,0
94257,-38.079724,145.125981,90 Valetta Street,CARRUM,QUEENSCLIFFE,19858,0.621,58,1,0,0,0,0
29201,-37.769643,145.000034,10 Separation Street,NORTHCOTE,MURRINDINDI,20016,0.419,28,1,0,0,0,0
34016,-37.727574,145.015166,17 Xavier Grove,RESERVOIR,EAST GIPPSLAND,20011,1.094,37,1,1,0,0,0
959,-37.795907,144.902297,39 Stirling Street,FOOTSCRAY,WHITTLESEA,20025,0.581,10,1,152,69,45,23
17918,-37.6670876,144.9211731,1 Ascot Court,BROADMEADOWS,WODONGA,44817,0.802,35,1,3,0,0,0
10078,-37.781104,144.925357,14 Tunbridge Street,FLEMINGTON,WHITTLESEA,20039,0.716,12,1,152,69,45,23
38697,-37.7702141,145.0321808,2 Abercorn Avenue,IVANHOE,BASS COAST,19932,0.765,29,1,0,0,0,0
21615,-37.763599,144.970892,9 Ashmore Street,BRUNSWICK,MARIBYRNONG,19967,0.935,18,1,22,7,5,3
93923,-38.062879,145.124968,4 Genoa Avenue,BONBEACH,QUEENSCLIFFE,19859,0.463,56,1,0,0,0,0
29450,-37.766579,144.989431,149 Bent Street,NORTHCOTE,MURRINDINDI,20016,0.631,28,1,0,0,0,0
87201,-37.901784,145.006451,9 Maroona Road,BRIGHTON,HUME,19952,0.483,not available,0,332,214,155,80
84209,-37.855532,145.009837,6 Kelvin Court,PRAHRAN,BOROONDARA,19946,0.639,14,1,12,3,2,1
46837,-37.7141685,145.1542511,20 Lilian Parade,ELTHAM,FRANKSTON,19987,0.57,52,1,3,3,2,1
62672,-37.830943,145.236104,2 Neil Street,HEATHMONT,HORSHAM,19871,0.797,37,1,0,0,0,0
87619,-37.934559,145.010746,31 Grout Street,HAMPTON,WYNDHAM,19949,0.898,not available,0,99,43,33,20
95954,-37.9195824,145.0481567,543 Centre Road,BENTLEIGH,HOBSONS BAY,19939,1.008,30,1,20,14,15,10
88354,-37.943907,145.026058,1/23 Morley Crescent,HIGHETT,GREATER DANDENONG,19937,1.416,34,1,36,9,6,3
33188,-37.735025,144.991951,79 Cooper Street,PRESTON,BOROONDARA,20012,0.856,35,1,12,3,2,1
12053,-37.693821,144.767412,1/3 Victoria Road,SYDENHAM,HEPBURN,20000,1.007,34,1,-1,0,0,0
61293,-37.8001739,145.2428893,14 Glencairn Avenue,RINGWOOD,MACEDON RANGES,19879,1.46,38,1,1,1,1,0
96127,-37.899338,145.037061,6a Foch Street,ORMOND,MOIRA,19941,0.485,27,1,0,0,0,0
83234,-37.889103,145.251625,54 David Street,KNOXFIELD,SOUTHERN GRAMPIANS,19868,3.916,46,1,0,0,0,0
48629,-37.8106117,145.0530701,61 - 63 Alfred Street,KEW,SOUTH GIPPSLAND,19903,1.456,14,1,2,0,0,0
95429,-37.909148,145.043639,290 Jasper Road,MCKINNON,HORSHAM,19940,0.486,28,1,0,0,0,0
8693,-37.7608414,144.7927246,9 Eden Valley Road,CAIRNLEA,YARRA RANGES,20003,1.527,26,1,5,3,2,1
47006,-37.698135,145.161051,3 Nathan Road,ELTHAM,FRANKSTON,19987,2.072,52,1,3,3,2,1
35768,-37.7172699,145.0218964,90 Boldrewood Parade,RESERVOIR,EAST GIPPSLAND,20010,1.311,40,1,1,0,0,0
70637,-37.880605,145.102654,21 Brindalee Mews,CHADSTONE,MELTON,19840,1.137,not available,0,87,28,19,10
29572,-37.776778,144.996593,172 Clarke Street,NORTHCOTE,MURRINDINDI,20017,0.34,26,1,0,0,0,0
77343,-37.9237,145.163537,1 Walnut  Court,MULGRAVE,MACEDON RANGES,19914,2.72,33,1,1,1,1,0
40265,-37.694761,145.056403,29 McLeans Road,BUNDOORA,WODONGA,19984,3.008,42,1,3,0,0,0
60283,-37.810312,145.205587,8 Highland Avenue,MITCHAM,PORT PHILLIP,19901,1.145,33,1,25,8,5,3
62327,-37.7963,145.240834,8 Sunhill Avenue,RINGWOOD,MACEDON RANGES,19879,1.926,38,1,1,1,1,0
50128,-37.776206,145.101487,3 Bruce Street,BULLEEN,MARIBYRNONG,19935,4.17,34,1,22,7,5,3
93197,-37.995781,145.0913,30 McKay Street,PARKDALE,STONNINGTON,19863,1.243,48,1,19,4,3,1
48644,-37.800319,145.037069,66 Eglinton Street,KEW,SOUTH GIPPSLAND,19904,2.352,12,1,2,0,0,0
84189,-37.850842,145.005542,58 Spring Street,PRAHRAN,BOROONDARA,19946,0.735,14,1,12,3,2,1
41822,-37.765388,145.068797,20 Glenard Drive,EAGLEMONT,MORELAND,19935,1.168,34,1,111,50,47,25
60798,-37.844146,145.188764,5 Howqua Court,VERMONT,CENTRAL GOLDFIELDS,19899,2.887,28,1,0,0,0,0
96437,-37.999928,145.270431,11 Katrina Close,HALLAM,GLEN EIRA,19885,1.981,50,1,15,4,2,1
53805,-37.812197,145.004709,80 Baker Street,RICHMOND,EAST GIPPSLAND,19977,1.091,16,1,1,0,0,0
38402,-37.776505,145.025174,61b Grange Road,FAIRFIELD,NILLUMBIK,19931,0.574,28,1,4,1,1,1
7347,-37.733789,144.822576,24 Calverton Road,KEALBA,BASS COAST,20002,2.332,28,1,0,0,0,0
64538,-37.797933,145.302402,48 Pascoe Avenue,CROYDON,CARDINIA,19877,1.709,46,1,25,10,5,3
73325,-37.861381,145.263708,24 Dixon Court,BORONIA,TOWONG,19869,1.818,44,1,0,0,0,0
61784,-37.8185883,145.223114,31 Albert Street,RINGWOOD,MACEDON RANGES,19902,0.596,35,1,1,1,1,0
82803,-37.9021797,145.2682495,5 Daly Court,ROWVILLE,BALLARAT,19868,3.287,46,1,2,1,1,0
41944,-37.763523,145.05795,26 Eaglemont Crescent,EAGLEMONT,MORELAND,19934,0.352,33,1,111,50,47,25
33482,-37.716732,145.0122986,1/87 Cuthbert Road,RESERVOIR,EAST GIPPSLAND,20010,0.467,40,1,1,0,0,0
33796,-37.705581,145.018955,132 St Vigeons Road,RESERVOIR,EAST GIPPSLAND,20009,0.869,41,1,1,0,0,0
66934,-37.764293,145.363336,11 Rolaine Close,LILYDALE,FRANKSTON,19876,1.685,51,1,3,3,2,1
93226,-38.000913,145.102844,32 Purtell Close,MORDIALLOC,PORT PHILLIP,19863,1.472,48,1,25,8,5,3
86846,-37.921424,144.998876,50  Lynch Crescent,BRIGHTON,HUME,19951,0.735,not available,0,332,214,155,80
47542,-37.706754,145.174801,8 Goodlet Place,ELTHAM,FRANKSTON,19987,2.491,52,1,3,3,2,1
52811,-37.823967,145.005284,25 Glass Street,RICHMOND,EAST GIPPSLAND,19906,0.447,8,1,1,0,0,0
71701,-37.847216,145.239498,6 Kelso Place,WANTIRNA,CENTRAL GOLDFIELDS,19871,2.147,37,1,0,0,0,0
11867,-37.7127953,144.8209839,49 Parramatta Road,KEILOR,ARARAT,20001,3.017,30,1,0,0,0,0
14494,-37.7491989,144.9007111,46 Hedderwick Street,ESSENDON,NILLUMBIK,20037,1.558,16,1,4,1,1,1
69666,-37.8650551,145.0762329,19 Munro Avenue,ASHBURTON,DAREBIN,19847,0.471,28,1,41,21,15,8
45546,-37.711441,145.094812,89 Delta Road,GREENSBOROUGH,GLEN EIRA,19984,0.971,42,1,15,4,2,1
8949,-37.883667,144.762562,19 Fleming Avenue,SEABROOK,MACEDON RANGES,19924,1.903,not available,0,1,1,1,0
78855,-37.940244,145.157238,23 Lenore Street,SPRINGVALE,GREATER BENDIGO,19913,1.082,35,1,0,0,0,0
59923,-37.8311964,145.1990139,39 Halls Parade,VERMONT,CENTRAL GOLDFIELDS,19900,1.591,31,1,0,0,0,0
92910,-37.99294,145.080131,2 Isabella Street,PARKDALE,STONNINGTON,19864,0.334,45,1,19,4,3,1
74470,-37.892982,145.070505,10 Bute Street,MURRUMBEENA,MOIRA,19919,0.414,21,1,0,0,0,0
55890,-37.838752,145.087629,7 Cornell Street,CAMBERWELL,MELBOURNE,19850,1.209,23,1,23,11,8,5
8230,-37.762885,144.776594,2 Grassy Point Road,CAIRNLEA,YARRA RANGES,20002,2.876,28,1,5,3,2,1
12668,-37.699385,144.761691,21 Delbridge Drive,SYDENHAM,HEPBURN,20000,1.116,34,1,-1,0,0,0
83770,-37.854727,145.009891,26 Florence Street,PRAHRAN,BOROONDARA,19946,0.564,14,1,12,3,2,1
74081,-37.867203,145.282374,9 Stradbroke Road,BORONIA,TOWONG,19869,0.771,44,1,0,0,0,0
40048,-37.694467,145.063019,21 Milton Parade,BUNDOORA,WODONGA,19984,2.589,42,1,3,0,0,0
84166,-37.8522606,144.988678,56 Upton Road,WINDSOR,MAROONDAH,19958,0.322,not available,0,23,3,2,1
83610,-37.854918,145.007569,19 Highbury Grove,PRAHRAN,BOROONDARA,19946,0.723,14,1,12,3,2,1
34725,-37.71609,144.996066,33 Willoughby Street,RESERVOIR,EAST GIPPSLAND,20010,0.965,40,1,1,0,0,0
74650,-37.903248,145.071229,16 Leura Street,MURRUMBEENA,MOIRA,19918,1.087,23,1,0,0,0,0
86813,-37.8912354,144.9959717,496 New Street,BRIGHTON,HUME,19954,0.84,not available,0,332,214,155,80
18283,-37.669096,144.938654,160 Dallas Drive,DALLAS,MOORABOOL,19960,0.787,33,1,7,2,1,0
54481,-37.815477,145.022246,4 Melville Street,HAWTHORN,YARRA,19905,0.708,10,1,15,7,5,3
35861,-37.686118,145.034613,12 Parklands Drive,THOMASTOWN,CAMPASPE,20007,1.901,46,1,0,0,0,0
92021,-37.976036,145.053909,150 Charman Road,MENTONE,WEST WIMMERA,19866,1.045,40,1,0,0,0,0
6981,-37.781727,144.818418,71 King Edward Avenue (Albion),ALBION,MOIRA,20004,0.714,23,1,0,0,0,0
40537,-37.697359,145.079368,4 Boston Road,BUNDOORA,WODONGA,19984,1.561,42,1,3,0,0,0
45046,-37.699379,145.128937,4 Tallaroon Court,GREENSBOROUGH,GLEN EIRA,19986,1.886,48,1,15,4,2,1
84816,-37.876545,144.9778137,25b Thackeray Street,ELWOOD,MORELAND,19955,1.531,not available,0,111,50,47,25
17213,-37.7043152,144.9345856,40 Melbourne Avenue,GLENROY,WYNDHAM,20032,1.528,28,1,99,43,33,20
44809,-37.690203,145.130659,299 St Helena Road,ST HELENA,SOUTHERN GRAMPIANS,19985,2.495,46,1,0,0,0,0
19897,-37.7939,144.955046,144 Gatehouse Street,PARKVILLE,MURRINDINDI,19970,1.433,13,1,0,0,0,0
52588,-37.8255424,145.001297,193 Mary Street,RICHMOND,EAST GIPPSLAND,19907,0.384,not available,0,1,0,0,0
7946,-37.7797012,144.7989197,84 Maxweld Street,ARDEER,SWAN HILL,20004,2.277,23,1,1,0,0,0
32136,-37.7306305,144.9925754,19 Sheffield Street,PRESTON,BOROONDARA,20011,0.93,37,1,12,3,2,1
80178,-37.981693,145.15615,37 Darren Road,KEYSBOROUGH,KINGSTON,19890,2.43,40,1,13,4,2,1
94681,-37.919899,145.029452,12 Eddys Grove,BENTLEIGH,HOBSONS BAY,19939,0.717,30,1,20,14,15,10
82581,-37.902664,145.274865,15 Jubilee Drive,ROWVILLE,BALLARAT,19868,2.939,46,1,2,1,1,0
47631,-37.724672,145.163208,9 Stringybark Road,ELTHAM,FRANKSTON,19987,1.833,52,1,3,3,2,1
63578,-37.782568,145.297722,15 French Street,CROYDON,CARDINIA,19877,1.313,46,1,25,10,5,3
37368,-37.6358452,145.0376587,39 Healey Dr,EPPING,FRANKSTON,20005,1.955,51,1,3,3,2,1
50372,-37.77402,145.088137,7 Southam Court,BULLEEN,MARIBYRNONG,19935,3.062,34,1,22,7,5,3
29841,-37.765569,144.997739,28 Gladstone Avenue,NORTHCOTE,MURRINDINDI,20015,0.174,29,1,0,0,0,0
84579,-37.8775711,144.9914551,11 Cyril Street,ELWOOD,MORELAND,19955,0.38,not available,0,111,50,47,25
1575,-37.786389,144.870858,1/12 Curtin Court,MAIDSTONE,BAW BAW,20022,1.59,16,1,3,0,0,0
21957,-37.753517,144.97457,134 The Avenue,COBURG,MOONEE VALLEY,19966,1.126,20,1,41,17,12,6
66054,-37.765541,145.332975,24 AUTUMN GROVE,MOOROOLBARK,WEST WIMMERA,19876,1.709,51,1,0,0,0,0
91765,-37.9853822,145.0389594,63 Haldane Street,BEAUMARIS,TOWONG,19865,2.33,43,1,0,0,0,0
18953,-37.681458,144.929862,5 Kerang Court,BROADMEADOWS,WODONGA,20030,0.919,32,1,3,0,0,0
21829,-37.726759,144.983106,11 Tilley Street,COBURG NORTH,MOONEE VALLEY,20011,1.739,37,1,41,17,12,6
73886,-37.861632,145.268652,6 Valerie Street,BORONIA,TOWONG,19869,1.387,44,1,0,0,0,0
41244,-37.699096,145.067831,9 Bingham Court,BUNDOORA,WODONGA,19984,1.927,42,1,3,0,0,0
16892,-37.71277,144.949522,25  East Street,HADFIELD,WYNDHAM,19962,0.991,27,1,99,43,33,20
22830,-37.7453613,144.9565125,45 Anketell Street,COBURG,MOONEE VALLEY,19965,0.687,22,1,41,17,12,6
87862,-37.944616,145.020224,6 Valerian Street,HAMPTON,WYNDHAM,19948,1.513,not available,0,99,43,33,20
51031,-37.780355,145.121177,21 Brendan Avenue,DONCASTER,MORELAND,20042,4.322,22,1,111,50,47,25
83874,-37.853197,144.985667,32 Gladstone Street,WINDSOR,MAROONDAH,19958,0.55,not available,0,23,3,2,1
84335,-37.8556714,144.9871322,73 Albert Street,WINDSOR,MAROONDAH,19957,0.433,not available,0,23,3,2,1
22995,-37.7473335,144.9565582,5A Deakin Street,COBURG,MOONEE VALLEY,19965,0.814,22,1,41,17,12,6
85669,-37.891605,145.012423,46 Hartington Street,ELSTERNWICK,MORELAND,19953,0.919,not available,0,111,50,47,25
35924,-37.681995,145.036554,"2, 23 Richardson Street",THOMASTOWN,CAMPASPE,20007,1.969,46,1,0,0,0,0
41605,-37.752981,145.066908,14 Weyburn Court,HEIDELBERG,MONASH,19935,0.712,34,1,16,4,3,2
67292,-37.74147,145.350357,27 Nimblefoot Way,LILYDALE,FRANKSTON,19876,1.579,51,1,3,3,2,1
77952,-37.929227,145.163962,34 Carson Street,MULGRAVE,MACEDON RANGES,19914,2.433,33,1,1,1,1,0
72191,-37.852925,145.250154,21 Cousin Dve,BAYSWATER,INDIGO,19870,2.011,41,1,-1,0,0,0
17693,-37.699898,144.906903,76 Valley Crescent,GLENROY,WYNDHAM,20031,0.949,30,1,99,43,33,20
15406,-37.7358017,144.9058228,59 First Avenue,STRATHMORE,KNOX,20036,1.837,19,1,23,5,3,2
84076,-37.8536658,144.9954032,48 Earl Street,WINDSOR,MAROONDAH,19957,0.397,not available,0,23,3,2,1
76583,-37.9291534,145.1253052,1451 Centre Road,CLAYTON,HINDMARSH,19915,0.65,30,1,0,0,0,0
84580,-37.889226,144.989608,11 Joyce Street,ELWOOD,MORELAND,19954,1.109,not available,0,111,50,47,25
32970,-37.752702,145.007118,57 Dundas Street,PRESTON,BOROONDARA,20014,0.796,31,1,12,3,2,1
52266,-37.822274,145.005614,13 Corsair Street,RICHMOND,EAST GIPPSLAND,19906,0.612,8,1,1,0,0,0
65886,-37.765811,145.324145,18 ASHBROOK PLACE,MOOROOLBARK,WEST WIMMERA,19877,2.345,46,1,0,0,0,0
6980,-37.789244,144.827704,71 Graham Street,SUNSHINE,KNOX,20021,0.461,20,1,23,5,3,2
81445,-37.9805565,145.2306366,68 Jesson Crescent,DANDENONG,CARDINIA,19888,2.11,45,1,25,10,5,3
30424,-37.774266,145.008159,8 Northcote Street,NORTHCOTE,MURRINDINDI,19929,0.547,24,1,0,0,0,0
92597,-37.986664,145.082006,10A Robert Street,PARKDALE,STONNINGTON,19864,0.87,45,1,19,4,3,1
85462,-37.895105,145.011185,27 Oswald Street,ELSTERNWICK,MORELAND,19953,0.641,not available,0,111,50,47,25
9140,-37.878324,144.76207,6 Larra Court,SEABROOK,MACEDON RANGES,19924,1.308,not available,0,1,1,1,0
30102,-37.776969,144.991848,44 Charles Street,NORTHCOTE,MURRINDINDI,20017,0.139,26,1,0,0,0,0
86507,-37.89349,145.000981,3 Bungalow Court,BRIGHTON,HUME,19953,0.453,not available,0,332,214,155,80
38938,-37.768396,145.039388,5 Wallace Street,IVANHOE,BASS COAST,19933,0.534,31,1,0,0,0,0
27496,-37.602755,144.914354,64 Mission Hills Way,CRAIGIEBURN,YARRA RANGES,40221,2.554,41,1,5,3,2,1
5617,-37.792069,144.852558,20 Hughes Street,BRAYBROOK,HUME,20022,1.213,16,1,332,214,155,80
27034,-37.608639,144.939966,48 Mitford Crescent,CRAIGIEBURN,YARRA RANGES,40221,0.814,41,1,5,3,2,1
3224,-37.819908,144.876729,261 Francis Street,YARRAVILLE,MITCHELL,19996,1.245,not available,0,14,5,3,1
53381,-37.820221,144.9915009,48 Rotherwood Street,RICHMOND,EAST GIPPSLAND,19908,0.444,5,1,1,0,0,0
10401,-37.789678,144.931114,31 Pridham Street,KENSINGTON,SOUTH GIPPSLAND,20040,0.322,10,1,2,0,0,0
92348,-37.977874,145.060218,54 Patty Street,MENTONE,WEST WIMMERA,19865,0.621,43,1,0,0,0,0
37180,-37.648058,145.057229,28 Bluebell Drive,EPPING,FRANKSTON,45795,0.872,54,1,3,3,2,1
29059,-37.809656,144.996908,5 William Street,ABBOTSFORD,BANYULE,19977,0.396,16,1,22,12,7,4
93038,-37.986139,145.090699,24 Keiller Avenue,PARKDALE,STONNINGTON,19864,1.477,45,1,19,4,3,1
23516,-37.6508408,144.9055939,23 Millport Rise,GREENVALE,HORSHAM,44817,2.126,35,1,0,0,0,0
26128,-37.587517,144.901431,25 Gainsborough Drive,CRAIGIEBURN,YARRA RANGES,40221,4.019,41,1,5,3,2,1
80884,-37.974284,145.19628,17 Elray Ave,DANDENONG,CARDINIA,19889,0.603,42,1,25,10,5,3
18,-37.816257,144.953288,1808/200 Spencer Street,MELBOURNE,BENALLA,22180,0.249,4,1,0,0,0,0
30271,-37.782446,144.993947,6 McLachlan Street,NORTHCOTE,MURRINDINDI,20019,0.16,25,1,0,0,0,0
93817,-38.059104,145.129085,13 Alleyne Avenue,BONBEACH,QUEENSCLIFFE,19859,0.928,56,1,0,0,0,0
24007,-37.715774,144.965722,14 Wembley Road,FAWKNER,MONASH,19962,0.473,27,1,16,4,3,2
53605,-37.825609,145.011568,64 Bendigo Street,RICHMOND,EAST GIPPSLAND,19906,0.414,8,1,1,0,0,0
37252,-37.641771,145.033429,3 Randwick Court,EPPING,FRANKSTON,20005,1.216,51,1,3,3,2,1
28781,-37.804941,144.997107,116 Nicholson Street,ABBOTSFORD,BANYULE,19976,0.299,18,1,22,12,7,4
87477,-37.943291,145.008137,2 Kyarra Street,HAMPTON,WYNDHAM,19949,0.831,not available,0,99,43,33,20
30505,-37.765318,144.994581,92 Gladstone Avenue,NORTHCOTE,MURRINDINDI,20015,0.256,29,1,0,0,0,0
67653,-37.7409286,145.345459,7 Bravo Court,LILYDALE,FRANKSTON,19876,1.634,51,1,3,3,2,1
91249,-37.984895,145.034868,14 Agnes Street,BEAUMARIS,TOWONG,19866,2.664,40,1,0,0,0,0
42249,-37.75935,145.064026,43 Hawdon Street,EAGLEMONT,MORELAND,19935,0.388,34,1,111,50,47,25
90314,-37.963745,145.050848,22 Churchill Avenue,CHELTENHAM,YARRA RANGES,19866,0.458,40,1,5,3,2,1
96973,-38.004192,145.272809,6 Tara Court,HALLAM,GLEN EIRA,19885,1.53,50,1,15,4,2,1
90572,-37.961786,145.063414,33 Weymar Street,CHELTENHAM,YARRA RANGES,19866,0.946,40,1,5,3,2,1
47111,-37.710053,145.170611,38 Onkara Court,ELTHAM,FRANKSTON,19987,2.042,52,1,3,3,2,1
93916,-38.054794,145.130704,38/97 Broadway,BONBEACH,QUEENSCLIFFE,19860,1.322,54,1,0,0,0,0
58269,-37.829283,145.139798,64 Pakenham Street,BLACKBURN,GREATER GEELONG,19897,0.949,27,1,1,2,2,1
10447,-37.791155,144.928914,35 McConnell Street,KENSINGTON,SOUTH GIPPSLAND,20041,0.324,9,1,2,0,0,0
60161,-37.808786,145.193664,6/7 Doncaster East Road,MITCHAM,PORT PHILLIP,19900,1.036,31,1,25,8,5,3
26963,-37.5884438,144.9402313,44 Crossdale Green,CRAIGIEBURN,YARRA RANGES,40221,1.512,41,1,5,3,2,1
89229,-37.950779,145.006197,15 Trentham Street,SANDRINGHAM,PYRENEES,19948,0.152,not available,0,0,0,0,0
44751,-37.706181,145.093645,26 Santon Street,GREENSBOROUGH,GLEN EIRA,19984,1.016,42,1,15,4,2,1
39934,-37.6990051,145.0650482,2 Cambridge Way,BUNDOORA,WODONGA,19984,2.118,42,1,3,0,0,0
59042,-37.805878,145.183646,54 Worrell Street,NUNAWADING,STONNINGTON,19900,1.535,31,1,19,4,3,1
72824,-37.866844,145.292124,10 Thelma Avenue,BORONIA,TOWONG,19869,0.983,44,1,0,0,0,0
26602,-37.609802,144.914275,34 Tusmore Rise,CRAIGIEBURN,YARRA RANGES,40221,2.708,41,1,5,3,2,1
78664,-37.945906,145.155442,16  Prince Street,SPRINGVALE,GREATER BENDIGO,19913,0.437,35,1,0,0,0,0
34795,-37.7169952,145.0170136,37 Cuthbert Road,RESERVOIR,EAST GIPPSLAND,20010,0.881,40,1,1,0,0,0
28756,-37.802531,145.001105,10 Paterson Street,ABBOTSFORD,BANYULE,19976,0.683,18,1,22,12,7,4
49195,-37.80742,145.083331,2/4 Winmalee Road,BALWYN,HOBSONS BAY,19893,1.907,20,1,20,14,15,10
51359,-37.781375,145.131923,4 Benton Court,DONCASTER,MORELAND,20042,4.308,22,1,111,50,47,25
1577,-37.8220444,144.8419495,1/16 Conifer Avenue,BROOKLYN,WANGARATTA,20022,3.135,16,1,0,0,0,0
25451,-37.594113,144.940432,15 Amstel Street,CRAIGIEBURN,YARRA RANGES,40221,0.894,41,1,5,3,2,1
96463,-38.017485,145.278314,12 Glencairn Avenue,HALLAM,GLEN EIRA,19885,0.748,50,1,15,4,2,1
77722,-37.9375267,145.2044525,21 Ling Crt,MULGRAVE,MACEDON RANGES,19890,4.09,40,1,1,1,1,0
95481,-37.9124903,145.0293425,3/50 Whitmuir Road,MCKINNON,HORSHAM,19940,0.822,28,1,0,0,0,0
72380,-37.8426285,145.2492523,4 Waldheim Road,BAYSWATER,INDIGO,19871,1.643,37,1,-1,0,0,0
95976,-37.9194043,145.0450701,562 Centre Road,BENTLEIGH,HOBSONS BAY,19939,0.742,30,1,20,14,15,10
80041,-37.995205,145.177722,288 Cheltenham Road,KEYSBOROUGH,KINGSTON,19889,2.243,42,1,13,4,2,1
